text,category
"Financial notice: Your payment is pending, please process it soon. (sample 129)",Financial
HR update: Please submit your required employee documents. (sample 129),HR
General update: Here is the information you requested. (sample 129),General
"URGENT: Critical issue detected, immediate attention required! (sample 130)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 130)",Financial
HR update: Please submit your required employee documents. (sample 130),HR
General update: Here is the information you requested. (sample 130),General
"URGENT: Critical issue detected, immediate attention required! (sample 131)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 131)",Financial
HR update: Please submit your required employee documents. (sample 131),HR
General update: Here is the information you requested. (sample 131),General
"URGENT: Critical issue detected, immediate attention required! (sample 132)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 132)",Financial
HR update: Please submit your required employee documents. (sample 132),HR
General update: Here is the information you requested. (sample 132),General
"URGENT: Critical issue detected, immediate attention required! (sample 133)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 133)",Financial
HR update: Please submit your required employee documents. (sample 133),HR
General update: Here is the information you requested. (sample 133),General
"URGENT: Critical issue detected, immediate attention required! (sample 134)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 134)",Financial
HR update: Please submit your required employee documents. (sample 134),HR
General update: Here is the information you requested. (sample 134),General
"URGENT: Critical issue detected, immediate attention required! (sample 135)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 135)",Financial
HR update: Please submit your required employee documents. (sample 135),HR
General update: Here is the information you requested. (sample 135),General
"URGENT: Critical issue detected, immediate attention required! (sample 136)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 136)",Financial
HR update: Please submit your required employee documents. (sample 136),HR
General update: Here is the information you requested. (sample 136),General
"URGENT: Critical issue detected, immediate attention required! (sample 137)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 137)",Financial
HR update: Please submit your required employee documents. (sample 137),HR
General update: Here is the information you requested. (sample 137),General
"URGENT: Critical issue detected, immediate attention required! (sample 138)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 138)",Financial
HR update: Please submit your required employee documents. (sample 138),HR
General update: Here is the information you requested. (sample 138),General
"URGENT: Critical issue detected, immediate attention required! (sample 139)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 139)",Financial
